date,open,high,low,close,volume
2022-02-14,51.43,54.64,51.66,53.81,258546.029
2022-02-15,53.77,57.15,53.84,56.85,339733.191
2022-02-16,55.18,58.32,56.87,56.26,294152.714
2022-02-17,50.16,57.22,56.23,50.31,309432.336
2022-02-18,48.9,51.87,50.34,50.64,300163.635
2022-02-19,49.92,52.89,50.62,50.48,181952.385
2022-02-20,47.3,50.71,50.5,49.35,202813.985
2022-02-21,48.96,53.97,49.37,50.12,539576.783
2022-02-22,48.44,56.02,50.13,54.79,748884.055
2022-02-23,54.63,65.23,54.8,59.52,862548.569
2022-02-24,50.29,66.11,59.52,65.16,1507948.393
2022-02-25,63.85,73.96,65.18,73.07,890219.94
2022-02-26,72.17,79.69,73.08,78.13,663035.136
2022-02-27,71.2,78.99,78.19,72.52,537978.393
2022-02-28,70.43,96.03,72.54,91.34,893658.67
2022-03-01,86.1,94.92,91.4,89.67,615548.32
2022-03-02,88.17,97.13,89.64,92.37,669615.632
2022-03-03,86.82,94.31,92.33,90.47,470927.305
2022-03-04,82.76,93.55,90.37,83.43,649207.23
2022-03-05,80.3,88.7,83.44,87.62,507978.516
2022-03-06,78.56,88.33,87.61,79.22,441322.054
2022-03-07,75.58,83.97,79.19,77.81,492604.118
2022-03-08,77.3,87.0,77.77,85.29,625229.608
2022-03-09,84.88,104.86,85.31,99.24,1470252.111
2022-03-10,92.49,105.33,99.2,101.15,1331992.628
2022-03-11,87.88,101.81,101.17,88.46,860830.336
2022-03-12,85.81,92.6,88.41,86.08,418580.244
2022-03-13,85.38,92.59,86.13,87.43,434740.785
2022-03-14,86.6,95.0,87.37,94.9,604142.937
2022-03-15,87.88,95.81,94.92,88.5,415869.826
2022-03-16,85.98,91.09,88.53,89.19,503930.92
2022-03-17,86.45,90.44,89.27,86.89,331211.177
2022-03-18,82.62,88.82,86.85,88.59,502745.739
2022-03-19,87.36,93.64,88.61,92.19,473560.04
2022-03-20,89.75,94.52,92.18,90.74,336373.551
2022-03-21,90.37,97.81,90.76,95.78,511818.329
2022-03-22,92.21,96.57,95.8,93.11,366906.479
2022-03-23,92.32,96.71,93.07,94.94,345300.615
2022-03-24,91.75,95.83,94.95,93.71,329590.686
2022-03-25,88.78,94.95,93.7,90.43,319873.736
2022-03-26,88.95,93.95,90.42,91.36,166685.091
2022-03-27,89.69,94.63,91.4,94.18,143408.339
2022-03-28,92.89,101.76,94.19,97.25,507037.625
2022-03-29,97.09,109.98,97.09,109.03,737262.706
2022-03-30,103.61,111.6,109.09,106.04,409923.358
2022-03-31,101.72,108.9,106.03,103.0,304551.669
2022-04-01,98.68,108.1,103.1,105.89,269917.201
2022-04-02,105.6,117.31,105.96,115.17,391042.001
2022-04-03,111.68,118.15,115.16,112.91,238434.464
2022-04-04,109.26,117.72,112.93,116.46,300520.793
2022-04-05,113.82,119.54,116.53,116.23,328383.042
2022-04-06,105.49,118.32,116.14,108.0,493504.757
2022-04-07,100.44,109.64,107.99,103.51,385014.696
2022-04-08,93.24,106.62,103.53,94.55,449637.946
2022-04-09,92.12,97.58,94.57,97.43,282539.799
2022-04-10,91.46,97.51,97.44,91.86,153818.057
2022-04-11,80.5,92.11,91.84,82.47,497560.291
2022-04-12,81.31,88.5,82.46,84.61,300657.591
2022-04-13,82.75,88.12,84.65,87.95,250112.483
2022-04-14,79.55,89.87,87.77,81.57,364954.812
2022-04-15,79.09,82.7,81.51,80.35,137740.063
2022-04-16,79.9,81.84,80.48,80.94,54153.982
2022-04-17,77.0,82.49,81.0,77.2,138252.202
2022-04-18,75.68,91.51,77.21,91.1,444998.007
2022-04-19,88.46,96.05,91.12,95.5,296956.376
2022-04-20,93.34,97.47,95.52,94.76,226794.438
2022-04-21,89.94,101.25,94.67,90.78,364485.039
2022-04-22,90.59,96.9,90.78,93.37,306954.272
2022-04-23,88.72,94.09,93.44,89.32,115188.459
2022-04-24,88.43,92.32,89.2,90.52,73491.234
2022-04-25,87.29,97.58,90.54,96.94,312130.579
2022-04-26,86.61,97.38,96.94,88.45,278725.974
2022-04-27,87.54,90.77,88.47,89.03,133154.559
2022-04-28,87.11,92.45,88.93,89.18,170621.214
2022-04-29,84.09,89.71,89.21,85.16,196270.952
2022-04-30,76.58,86.3,85.11,78.08,303874.373
2022-05-01,76.8,82.69,78.12,82.36,174152.202
2022-05-02,80.48,85.35,82.42,84.24,213098.108
2022-05-03,81.18,85.82,84.25,82.47,117871.819
2022-05-04,82.02,88.38,82.44,86.19,234754.718
2022-05-05,78.45,87.83,86.19,82.41,267648.239
2022-05-06,77.2,83.0,82.31,77.29,165701.617
2022-05-07,66.21,77.5,77.34,68.53,359727.21
2022-05-08,60.5,68.76,68.61,64.19,800205.427
2022-05-09,32.24,65.23,64.21,32.53,2655750.912
2022-05-10,13.06,39.98,32.63,17.37,10030940.247
2022-05-11,0.95,19.5,17.37,1.11,82667522.73
2022-05-12,0.015,1.37,1.11,0.01551,846137709.846
2022-05-13,1.35e-06,0.01639,0.01552,7.999e-05,1219114585574.601
2022-05-14,6.5e-05,0.000353,7.993e-05,0.00033592,986687782225.136
2022-05-15,0.000175,0.00034448,0.00033592,0.00020244,585015243377.061
2022-05-16,0.00011209,0.00025856,0.00020215,0.00019625,740004779151.373
2022-05-17,0.000164,0.000219,0.00019623,0.00018688,422907349053.86
2022-05-18,0.00014,0.00020188,0.00018684,0.00014736,345546877161.746
2022-05-19,0.00012573,0.00015959,0.00014733,0.00013149,313884767597.739
2022-05-20,0.000118,0.00014846,0.00013141,0.00011893,192926049701.309
2022-05-21,0.0001002,0.0001385,0.00011883,0.000124,350016090806.497
2022-05-22,0.00011936,0.00022855,0.000124,0.0001883,645703482378.133
2022-05-23,0.00015337,0.000218,0.00018826,0.00015843,406603151581.378
2022-05-24,0.00014207,0.00017899,0.00015843,0.00017271,209099598141.849
2022-05-25,0.00015886,0.00020196,0.00017296,0.00018063,257461743053.504
2022-05-26,0.000115,0.000183,0.00018051,0.00012716,277819440184.234
2022-05-27,0.000111,0.00013639,0.00012703,0.00012595,87829383563.549
