date,open,high,low,close,volume
2022-03-08,81.31,85.35,81.65,82.35,928245.38
2022-03-09,81.92,89.93,82.34,88.1,1283886.667
2022-03-10,80.77,88.65,88.07,82.92,1057641.281
2022-03-11,80.09,84.37,82.92,80.7,900378.73
2022-03-12,80.57,82.78,80.71,81.44,371641.908
2022-03-13,77.74,83.33,81.44,78.75,558078.334
2022-03-14,78.02,82.28,78.75,81.24,775099.562
2022-03-15,78.78,86.02,81.22,82.85,853443.184
2022-03-16,81.53,88.02,82.85,87.82,1126479.271
2022-03-17,86.62,91.09,87.84,87.88,1106069.744
2022-03-18,84.5,92.45,87.89,89.87,1176382.856
2022-03-19,89.28,94.63,89.88,92.39,943847.218
2022-03-20,87.87,92.61,92.38,88.64,667407.406
2022-03-21,86.79,91.32,88.64,88.62,897871.126
2022-03-22,88.0,94.0,88.6,90.48,992507.294
2022-03-23,89.17,96.34,90.47,94.87,1260667.232
2022-03-24,93.43,103.77,94.9,102.38,2062946.255
2022-03-25,96.75,104.89,102.38,98.63,1516183.924
2022-03-26,97.65,103.43,98.62,101.79,716407.603
2022-03-27,98.82,107.5,101.81,107.09,838320.181
2022-03-28,105.14,113.87,107.09,105.84,1741882.056
2022-03-29,105.52,115.7,105.83,111.64,1647686.314
2022-03-30,107.07,125.27,111.66,120.79,2190231.665
2022-03-31,119.96,129.6,120.8,122.86,1986655.349
2022-04-01,117.5,138.46,122.83,134.55,2236695.345
2022-04-02,131.31,143.57,134.55,132.61,1557131.515
2022-04-03,130.62,141.05,132.55,136.94,1090905.579
2022-04-04,125.84,138.28,136.93,132.16,1485443.685
2022-04-05,126.01,136.68,132.19,126.9,1207150.956
2022-04-06,112.14,127.44,126.9,112.94,2080805.766
2022-04-07,110.93,119.96,112.9,118.52,1383645.112
2022-04-08,108.11,122.48,118.44,109.97,1322246.277
2022-04-09,108.3,113.71,109.98,112.99,632226.993
2022-04-10,109.81,116.07,113.02,111.07,646989.292
2022-04-11,98.13,111.99,111.05,99.7,1691681.478
2022-04-12,98.39,109.44,99.64,103.31,1556051.358
2022-04-13,100.03,106.08,103.29,104.95,964772.361
2022-04-14,98.56,107.71,104.98,100.76,1048844.817
2022-04-15,99.54,102.9,100.78,101.39,555844.153
2022-04-16,100.8,103.49,101.39,102.08,415184.752
2022-04-17,99.66,105.47,102.08,100.18,508933.192
2022-04-18,94.69,102.68,100.15,102.39,973263.719
2022-04-19,101.08,108.88,102.36,108.55,1018046.98
2022-04-20,104.27,110.95,108.53,105.59,1023366.946
2022-04-21,99.93,110.0,105.6,101.78,1432875.432
2022-04-22,99.18,103.55,101.78,100.55,842001.329
2022-04-23,98.38,102.94,100.54,100.66,400262.459
2022-04-24,98.62,102.26,100.66,99.25,386782.327
2022-04-25,94.42,101.64,99.26,100.99,869479.773
2022-04-26,94.66,102.0,100.99,95.74,750029.796
2022-04-27,94.9,100.76,95.74,98.35,747646.993
2022-04-28,96.32,100.55,98.35,98.22,707055.788
2022-04-29,92.28,98.67,98.2,93.91,838274.987
2022-04-30,82.08,94.96,93.91,84.69,805595.886
2022-05-01,84.19,93.11,84.69,89.65,970718.225
2022-05-02,85.06,90.88,89.65,87.45,928309.702
2022-05-03,84.47,88.79,87.47,85.85,637294.21
2022-05-04,85.46,93.08,85.85,92.76,955125.782
2022-05-05,81.24,95.18,92.76,84.52,1465406.092
2022-05-06,80.0,84.82,84.52,81.66,1604726.333
2022-05-07,77.12,82.3,81.66,78.83,781297.866
2022-05-08,73.68,79.39,78.85,75.34,1166313.241
2022-05-09,61.69,77.19,75.33,62.13,3288158.16
2022-05-10,60.06,74.09,62.11,66.86,3955658.554
2022-05-11,43.1,68.42,66.88,50.82,6151638.736
2022-05-12,36.34,55.77,50.81,44.65,5606361.896
2022-05-13,43.82,57.0,44.65,48.89,4120711.949
2022-05-14,45.82,53.8,48.89,52.37,1892179.899
2022-05-15,49.56,59.24,52.39,58.82,1771533.758
2022-05-16,51.76,58.78,58.78,53.69,2133262.408
2022-05-17,53.0,58.19,53.74,57.02,1752398.912
2022-05-18,49.36,57.82,56.98,49.87,2225836.024
2022-05-19,48.19,54.0,49.86,52.13,2462533.38
2022-05-20,47.75,53.59,52.14,49.37,2318426.011
2022-05-21,48.35,51.17,49.37,50.25,1028955.913
2022-05-22,49.62,53.11,50.24,52.44,1060895.333
2022-05-23,48.57,54.65,52.42,49.11,2021892.629
2022-05-24,47.01,50.8,49.11,49.64,2592121.87
2022-05-25,47.51,50.5,49.62,47.94,1540229.238
2022-05-26,41.65,48.6,47.91,43.42,3092451.31
2022-05-27,39.93,43.91,43.4,41.09,4009076.771
2022-05-28,40.19,45.04,41.13,44.2,1840898.45
2022-05-29,41.76,45.62,44.18,44.91,2309313.865
2022-05-30,44.22,48.37,44.94,47.2,2818184.08
2022-05-31,44.53,48.18,47.18,45.75,2839817.303
2022-06-01,39.56,46.16,45.75,40.1,2979253.261
2022-06-02,38.1,41.61,40.1,40.82,3031513.309
2022-06-03,37.59,41.51,40.83,38.23,2686200.852
2022-06-04,35.66,39.48,38.24,38.99,2191729.416
2022-06-05,37.81,40.21,38.98,38.49,1739674.922
2022-06-06,38.29,44.84,38.48,42.35,3792602.761
2022-06-07,37.4,42.5,42.35,39.28,3619479.251
2022-06-08,38.26,40.92,39.29,38.79,2296147.662
2022-06-09,38.41,42.04,38.81,39.93,2072006.692
2022-06-10,36.71,40.88,39.92,37.14,2358837.817
2022-06-11,33.14,37.9,37.14,33.91,2257632.25
2022-06-12,30.52,34.62,33.9,30.56,3030810.842
2022-06-13,26.0,31.07,30.55,28.58,7468654.772
2022-06-14,25.84,32.23,28.56,29.54,5543109.615
2022-06-15,26.74,34.79,29.55,34.72,5290765.187
2022-06-16,29.5,36.0,34.72,30.1,4183707.674
2022-06-17,29.23,32.1,30.07,30.69,2519513.821
2022-06-18,27.1,32.04,30.69,32.01,3124460.855
2022-06-19,28.67,35.32,32.03,34.15,2606604.954
2022-06-20,31.67,36.86,34.16,35.22,3001493.08
2022-06-21,34.18,39.2,35.22,36.36,2810329.366
2022-06-22,33.59,36.86,36.39,34.1,2731513.354
2022-06-23,33.89,38.6,34.11,38.13,2780846.364
2022-06-24,37.64,42.9,38.13,41.88,2560486.103
2022-06-25,39.71,42.6,41.85,42.2,1549750.328
2022-06-26,39.15,42.46,42.22,39.39,1827619.155
2022-06-27,37.85,41.25,39.39,38.5,1971250.281
2022-06-28,35.04,39.86,38.46,35.3,2473840.73
2022-06-29,33.04,36.07,35.29,33.95,3015140.842
2022-06-30,30.79,34.16,34.03,32.22,2287794.296
