date,open,high,low,close,volume
2022-02-13,123.56,128.89,126.78,125.67,187856.88910197
2022-02-14,121.41,127.0,125.68,124.62,197881.62888441
2022-02-15,124.0,132.6,124.62,131.74,203506.59428876
2022-02-16,125.52,131.87,131.73,127.84,177202.6345645
2022-02-17,114.9,129.05,127.8,116.39,281372.68472738
2022-02-18,113.84,123.52,116.47,114.85,377834.48911989
2022-02-19,113.07,117.23,114.88,115.59,194483.60665995
2022-02-20,108.4,115.79,115.57,110.69,200191.65355108
2022-02-21,102.04,114.59,110.7,102.78,293869.63472811
2022-02-22,100.28,107.92,102.79,107.51,289230.26190797
2022-02-23,105.0,111.56,107.51,105.41,224560.11584123
2022-02-24,91.52,107.98,105.41,104.24,605381.43120346
2022-02-25,101.6,110.75,104.25,109.33,290992.6357505
2022-02-26,106.52,114.99,109.35,108.29,231339.94022687
2022-02-27,101.27,110.15,108.31,103.05,209004.93170558
2022-02-28,101.27,113.97,103.05,113.82,294138.40317485
2022-03-01,109.95,116.03,113.81,112.66,296594.83113363
2022-03-02,109.17,114.74,112.72,110.35,217097.36615511
2022-03-03,107.89,113.05,110.4,111.69,243361.00746569
2022-03-04,99.01,112.71,111.76,101.05,263119.574424
2022-03-05,99.43,105.33,101.04,104.9,158905.68748833
2022-03-06,100.67,105.88,104.91,101.1,142088.88880712
2022-03-07,96.25,103.92,101.09,98.35,347795.26294199
2022-03-08,97.77,102.58,98.36,100.75,243554.4429491
2022-03-09,100.44,109.3,100.75,106.99,248439.35884158
2022-03-10,99.56,107.08,106.98,102.58,254225.35850982
2022-03-11,99.72,107.0,102.57,104.55,249980.08650817
2022-03-12,104.51,107.95,104.58,105.58,156648.77130625
2022-03-13,101.05,107.38,105.56,101.69,175912.71837423
2022-03-14,100.85,106.4,101.68,105.58,243259.89674957
2022-03-15,102.51,108.64,105.58,106.94,205412.34915953
2022-03-16,105.69,111.93,106.91,111.35,284247.93537392
2022-03-17,108.62,111.69,111.33,110.26,180675.66642122
2022-03-18,107.79,113.04,110.27,111.9,175052.91737604
2022-03-19,111.44,117.31,111.92,116.82,223503.3979164
2022-03-20,111.37,118.49,116.8,114.88,251517.38316672
2022-03-21,113.18,116.82,114.9,116.13,217077.41952491
2022-03-22,115.59,123.84,116.11,122.81,299000.1990727
2022-03-23,118.64,124.5,122.83,122.51,203659.52158983
2022-03-24,120.09,127.78,122.52,126.52,294840.94569007
2022-03-25,121.61,127.39,126.53,124.0,251885.75973135
2022-03-26,121.97,125.6,124.0,124.85,129919.67152024
2022-03-27,123.31,129.81,124.85,129.68,172099.55704898
2022-03-28,126.7,132.68,129.64,127.59,254063.38507721
2022-03-29,127.04,132.0,127.59,130.08,200532.96175386
2022-03-30,126.0,134.11,130.08,131.12,243969.09752133
2022-03-31,121.32,132.92,131.17,123.87,337383.71575167
2022-04-01,119.11,126.47,123.87,124.88,230170.57257836
2022-04-02,123.71,128.38,124.85,124.9,158733.95966093
2022-04-03,123.71,129.56,124.91,128.77,152797.01873617
2022-04-04,121.24,128.93,128.76,124.76,216989.20887141
2022-04-05,122.57,127.38,124.79,122.76,128919.62797315
2022-04-06,111.38,123.19,122.79,111.68,316044.95192981
2022-04-07,110.13,116.76,111.66,114.17,186626.01929985
2022-04-08,109.64,115.31,114.12,110.73,183348.79793618
2022-04-09,110.0,112.96,110.68,112.7,104017.1851897
2022-04-10,110.06,114.5,112.69,110.26,116679.65453236
2022-04-11,101.89,110.63,110.31,102.54,238768.56515644
2022-04-12,101.72,105.78,102.51,104.92,165177.11942778
2022-04-13,103.94,110.84,104.88,110.58,187363.24099125
2022-04-14,105.97,112.33,110.55,107.38,129539.88712734
2022-04-15,107.08,112.86,107.36,111.0,160149.17391639
2022-04-16,110.12,114.79,110.97,114.34,135651.97888812
2022-04-17,108.27,115.17,114.35,108.78,121722.47806807
2022-04-18,105.29,111.47,108.82,111.24,168301.4200937
2022-04-19,110.61,114.16,111.27,113.81,135552.34259408
2022-04-20,110.75,114.21,113.79,111.86,115511.09138237
2022-04-21,105.45,114.57,111.91,106.69,185475.68027311
2022-04-22,104.81,108.71,106.71,105.34,128432.50387496
2022-04-23,104.41,107.25,105.34,105.16,93528.1174473
2022-04-24,103.56,105.95,105.19,104.59,90416.43694128
2022-04-25,98.49,104.89,104.56,104.56,210819.69532116
2022-04-26,96.36,105.37,104.57,98.59,190383.80590802
2022-04-27,97.72,101.96,98.58,100.63,171054.05031386
2022-04-28,99.72,104.4,100.62,103.33,187257.47489544
2022-04-29,98.32,104.46,103.32,100.39,162691.042827
2022-04-30,94.05,101.58,100.38,95.89,185165.55669883
