date,open,high,low,close,volume
2022-03-24,15.6,16.45,15.84,16.17,1879493.54
2022-03-25,15.48,16.46,16.17,15.61,2234458.18
2022-03-26,15.5,15.96,15.61,15.84,1292821.47
2022-03-27,15.64,16.91,15.85,16.87,1577170.91
2022-03-28,16.37,17.36,16.87,16.51,2632516.22
2022-03-29,16.48,17.53,16.5,16.99,2553035.54
2022-03-30,16.53,17.57,16.98,17.23,2079327.64
2022-03-31,16.65,18.06,17.23,16.93,2740786.44
2022-04-01,16.17,17.37,16.92,17.36,2347176.53
2022-04-02,17.11,17.88,17.36,17.42,1507076.67
2022-04-03,17.16,18.32,17.42,18.08,1655163.09
2022-04-04,16.83,18.09,18.08,17.51,2324628.78
2022-04-05,16.66,17.66,17.51,16.75,1541344.2
2022-04-06,15.29,16.78,16.76,15.43,2734087.26
2022-04-07,15.09,15.88,15.42,15.75,1645726.77
2022-04-08,15.03,15.91,15.74,15.14,1343994.49
2022-04-09,15.12,15.47,15.14,15.43,666660.93
2022-04-10,15.18,15.93,15.44,15.24,784446.09
2022-04-11,13.52,15.28,15.24,13.76,2142398.93
2022-04-12,13.64,14.33,13.76,13.97,1638779.64
2022-04-13,13.68,14.23,13.97,14.2,2083438.46
2022-04-14,13.33,14.33,14.19,13.64,1913845.52
2022-04-15,13.63,14.19,13.64,14.11,676700.55
2022-04-16,13.84,14.28,14.12,14.14,495634.34
2022-04-17,13.65,14.62,14.15,13.72,960857.62
2022-04-18,13.15,14.07,13.73,14.06,2597482.29
2022-04-19,13.84,14.41,14.06,14.25,992324.86
2022-04-20,13.7,14.49,14.25,14.03,1043440.07
2022-04-21,13.37,14.38,14.03,13.58,1284747.39
2022-04-22,13.47,13.88,13.58,13.59,1519701.68
2022-04-23,13.21,13.68,13.59,13.32,986623.11
2022-04-24,13.21,13.64,13.31,13.26,739462.91
2022-04-25,12.53,13.53,13.28,13.44,2073486.38
2022-04-26,12.1,13.5,13.44,12.37,1770375.44
2022-04-27,12.31,12.8,12.37,12.75,1375705.02
2022-04-28,12.4,12.99,12.75,12.65,1165147.5
2022-04-29,11.84,12.73,12.66,11.98,1373827.72
2022-04-30,10.67,12.25,11.98,10.97,1560540.65
2022-05-01,10.82,11.49,10.96,11.29,1481217.64
2022-05-02,10.77,11.45,11.3,11.17,1936435.42
2022-05-03,10.78,11.51,11.18,11.13,1713842.55
2022-05-04,11.11,12.21,11.12,12.2,2194735.05
2022-05-05,10.61,12.29,12.2,10.92,2689688.17
2022-05-06,10.39,11.03,10.92,10.79,2730935.19
2022-05-07,10.0,10.84,10.78,10.21,1697860.51
2022-05-08,9.84,10.38,10.21,9.99,2614421.33
2022-05-09,8.01,10.16,10.0,8.1,8845600.39
2022-05-10,7.89,9.33,8.1,8.58,8018671.41
2022-05-11,6.52,8.84,8.58,6.93,9670183.39
2022-05-12,5.3,7.41,6.91,6.56,9870675.54
2022-05-13,6.47,7.71,6.55,7.13,4754279.06
2022-05-14,6.63,7.43,7.15,7.25,2336500.2
2022-05-15,7.01,7.99,7.25,7.96,2232138.72
2022-05-16,7.16,7.97,7.97,7.42,2345630.2
2022-05-17,7.29,7.97,7.41,7.71,2393951.64
2022-05-18,6.76,7.8,7.71,6.79,2835567.71
2022-05-19,6.64,7.27,6.79,7.21,2681194.24
2022-05-20,6.73,7.35,7.21,6.86,2576850.15
2022-05-21,6.76,7.11,6.86,7.05,1272274.3
2022-05-22,6.9,7.4,7.05,7.32,1800151.59
2022-05-23,6.98,7.67,7.32,7.01,2604320.31
2022-05-24,6.71,7.3,7.01,7.22,2826877.75
2022-05-25,6.93,7.39,7.22,6.95,2561008.82
2022-05-26,6.22,7.08,6.95,6.57,3687503.87
2022-05-27,6.21,6.71,6.57,6.28,8591311.25
2022-05-28,6.19,6.65,6.29,6.57,5386858.15
2022-05-29,6.33,6.75,6.57,6.71,4511558.35
2022-05-30,6.64,7.52,6.71,7.45,7353187.96
2022-05-31,7.17,7.72,7.46,7.59,6073464.45
