date,open,high,low,close,volume
2022-06-07,4.933,5.419,5.371,5.211,1250767.148691
2022-06-08,5.027,5.323,5.213,5.08,1201598.6229
2022-06-09,5.023,5.352,5.079,5.199,632911.804694
2022-06-10,4.758,5.225,5.194,4.808,920531.800287
2022-06-11,4.327,4.961,4.813,4.385,1330789.589349
2022-06-12,4.045,4.47,4.384,4.054,1249243.154262
2022-06-13,3.443,4.128,4.053,3.662,3814149.303933
2022-06-14,3.353,3.926,3.662,3.857,1926702.011876
2022-06-15,3.38,4.432,3.861,4.415,2056527.295084
2022-06-16,3.748,4.461,4.419,3.829,1824314.035983
2022-06-17,3.789,4.005,3.831,3.931,900786.129858
2022-06-18,3.324,4.082,3.932,3.637,1865297.270506
2022-06-19,3.489,4.263,3.637,4.184,1433367.741494
2022-06-20,3.979,4.387,4.19,4.3,1342580.105703
2022-06-21,4.218,5.209,4.299,4.773,1925028.010348
2022-06-22,4.564,5.356,4.773,4.977,2716577.995499
2022-06-23,4.952,5.655,4.98,5.617,1304548.456528
2022-06-24,5.352,5.792,5.62,5.467,1179233.033871
2022-06-25,5.24,5.763,5.467,5.612,538408.97095
2022-06-26,5.465,6.077,5.617,5.592,710283.9494
2022-06-27,5.263,5.927,5.59,5.33,914118.226352
2022-06-28,4.849,5.481,5.334,4.917,941882.229273
2022-06-29,4.773,5.259,4.91,5.11,1107876.935193
2022-06-30,4.591,5.137,5.11,4.758,701072.540353
