date,open,high,low,close,volume
2022-03-30,1.1628,1.2182,1.1911,1.1906,72542288.0
2022-03-31,1.1331,1.2287,1.1903,1.1417,113833229.2
2022-04-01,1.104,1.1751,1.1416,1.1654,86040630.27
2022-04-02,1.1476,1.1961,1.1662,1.1562,56939385.99
2022-04-03,1.1436,1.2,1.1564,1.1865,37982559.65
2022-04-04,1.1608,1.2458,1.1863,1.2117,99276047.97
2022-04-05,1.1637,1.2187,1.212,1.1705,46556645.87
2022-04-06,1.0479,1.1733,1.1712,1.0525,113961565.01
2022-04-07,1.039,1.1195,1.0524,1.0894,66020852.46
2022-04-08,1.019,1.0995,1.0887,1.0245,56221626.15
2022-04-09,1.0213,1.0481,1.0247,1.0453,28494643.26
2022-04-10,1.0231,1.0699,1.0453,1.0274,26316466.2
2022-04-11,0.917,1.0329,1.0274,0.9198,96928149.01
2022-04-12,0.9157,0.9836,0.9199,0.9545,62045907.53
2022-04-13,0.9349,0.98,0.9545,0.9748,42403390.38
2022-04-14,0.9228,0.9854,0.9748,0.9325,43069932.87
2022-04-15,0.9293,0.9589,0.9322,0.9553,28190817.18
2022-04-16,0.9374,0.963,0.9558,0.9514,20412257.97
2022-04-17,0.912,0.9625,0.9514,0.9148,22296536.11
2022-04-18,0.8744,0.9382,0.9148,0.9367,56052555.88
2022-04-19,0.9272,0.957,0.9367,0.9524,37117160.63
2022-04-20,0.9309,0.9755,0.9526,0.9367,39035207.21
2022-04-21,0.8922,0.9707,0.9367,0.9102,44822082.22
2022-04-22,0.8908,0.9247,0.9101,0.9064,33272639.38
2022-04-23,0.8821,0.9128,0.9064,0.8873,20009235.26
2022-04-24,0.8772,0.899,0.8869,0.886,21840374.53
2022-04-25,0.8267,0.9033,0.8859,0.8975,82751434.23
2022-04-26,0.8166,0.9032,0.898,0.8259,68602667.38
2022-04-27,0.8192,0.856,0.8258,0.8405,50643834.45
2022-04-28,0.8257,0.8529,0.8405,0.8433,45973421.77
2022-04-29,0.7893,0.8494,0.8432,0.8049,59378862.25
2022-04-30,0.7357,0.818,0.805,0.7558,64218106.87
