date,open,high,low,close,volume
2022-02-26,0.1898,0.202143,0.191142,0.192899,77491262
2022-02-27,0.178447,0.19425,0.192894,0.181008,90301494
2022-02-28,0.177357,0.198333,0.181001,0.197675,127722634
2022-03-01,0.192632,0.202759,0.197647,0.198927,108124473
2022-03-02,0.191423,0.199475,0.198888,0.193624,81077181
2022-03-03,0.184912,0.195242,0.193626,0.187901,72014409
2022-03-04,0.173831,0.188791,0.187902,0.17606,97600639
2022-03-05,0.171503,0.180691,0.176117,0.18026,61394669
2022-03-06,0.172157,0.181617,0.1802,0.172791,50807171
2022-03-07,0.166632,0.17857,0.172893,0.169685,117168851
2022-03-08,0.167911,0.174209,0.169685,0.173136,110084130
2022-03-09,0.172171,0.190121,0.173184,0.188762,132101902
2022-03-10,0.17308,0.191723,0.188776,0.178633,120540007
2022-03-11,0.17289,0.18549,0.178666,0.183591,146434146
2022-03-12,0.182168,0.190197,0.183551,0.18515,106570227
2022-03-13,0.175728,0.188985,0.185096,0.176342,79752322
2022-03-14,0.173522,0.181032,0.176395,0.180075,82019939
2022-03-15,0.175858,0.183869,0.180004,0.182627,72380103
2022-03-16,0.180705,0.1897,0.18263,0.18936,108958784
2022-03-17,0.185212,0.191543,0.189296,0.189695,72548527
2022-03-18,0.185266,0.1939,0.189697,0.192891,79137602
2022-03-19,0.190612,0.200789,0.192863,0.20054,70356872
2022-03-20,0.192,0.202128,0.200457,0.197329,70111606
2022-03-21,0.192754,0.204247,0.197416,0.203692,78309549
2022-03-22,0.201544,0.213097,0.203692,0.20689,99442425
2022-03-23,0.204328,0.211704,0.206965,0.209453,87429744
2022-03-24,0.206478,0.216611,0.209482,0.215105,90536896
2022-03-25,0.210249,0.220658,0.215105,0.211296,111602658
2022-03-26,0.209078,0.215972,0.211295,0.215838,50722678
2022-03-27,0.214545,0.231369,0.215835,0.229866,100290105
2022-03-28,0.228201,0.2412,0.229932,0.229783,156882383
2022-03-29,0.22891,0.239644,0.229776,0.233124,122118016
2022-03-30,0.226476,0.237606,0.233126,0.234742,93618006
2022-03-31,0.226402,0.241289,0.23477,0.228422,138793419
